Pivot1-Werte;female_ratio;teaching;international_score;research;citations;income;total_score;num_students;student_staff_ratio;international_students
01.01.2013;;43,6;64,4;61,3;77,1;34,2;60,3;28251;11,5;0,15
01.01.2013;53;45,6;57;61,3;75,1;49;60,1;24570;14,4;0,11
01.01.2013;57;54;74,6;57,9;60,9;95;59,8;38264;20,3;0,25
01.01.2013;47;52,6;84,8;63,8;56,7;50,5;59,6;38309;25,9;0,33
01.01.2013;48;45,7;90,5;66,9;54,5;99,5;59,4;25028;16,2;0,33
01.01.2013;54;52,6;39,6;36,4;94,8;39,4;59,1;10410;10;0,14
01.01.2013;53;42,3;66,9;47,9;81,7;98;59;23823;19,3;0,15
01.01.2013;52;43,8;49,8;61;71,6;85,2;58,8;24556;25,6;0,12
01.01.2013;57;50;84,1;41,6;80;38,3;58,8;26583;6,5;0,19
01.01.2013;45;42,3;34,7;44,4;97,1;;58,7;29325;16,1;0,08
01.01.2013;;48;63,9;45,9;82,9;28,4;58,6;27603;15;0,17
01.01.2013;57;46,4;49,1;56,7;71,3;95,9;58,4;32166;34,1;0,09
01.01.2013;51;51,8;36,8;56,8;73,8;32,6;58,3;44750;15,7;0,15
01.01.2013;44;48,3;41,6;39,6;93,5;29,8;58,3;11829;13,8;0,1
01.01.2013;52;44;35,2;47,2;90,3;42,1;58,2;26614;16,1;0,16
01.01.2013;48;44,9;40,4;51,4;83,9;32,1;57,9;31331;8,4;0,09
01.01.2013;52;47;31,3;53,7;76,9;83,9;57,7;36429;12,7;0,08
01.01.2013;;55,4;57,5;58,7;59,5;;57,5;29987;52,5;0,16
01.01.2013;56;47,8;66,4;60,6;60,9;70;57,5;50882;40,5;0,36
01.01.2013;51;50,9;27,9;61,3;69,5;35,8;57,5;37032;17,3;0,08
01.01.2013;49;46;45,9;37,8;92,3;39,6;57,2;9390;4,5;0,26
01.01.2013;;41,9;71,9;43,9;83,4;38,4;57,1;;;
01.01.2013;48;56,5;34,2;42;80,4;;56,9;9259;6,4;0,17
01.01.2013;33;51,2;61,5;42,4;76,5;49,7;56,8;35565;31,5;0,2
01.01.2013;57;48,6;56,3;63,9;58,2;44,1;56,6;25266;18,2;0,12
01.01.2013;52;51,5;27,5;40,9;85;53;56,6;12161;3,6;0,1
01.01.2013;56;43,2;86,3;43,8;76,6;38,9;56,5;8338;12,7;0,47
01.01.2013;66;42,8;48,3;53;77,7;31,1;56,4;23505;15,1;0,06
01.01.2013;57;41,9;84,5;33,5;88,1;32,8;56,2;15521;18;0,25
01.01.2013;50;49,5;68,1;46,2;71;41,5;56,2;23311;15,5;0,31
01.01.2013;54;34,9;76,7;39,5;91,1;32,1;56,2;12001;17,4;0,35
01.01.2013;53;34,7;75,1;45,5;79,7;87,3;55,8;20040;12,1;0,18
01.01.2013;19;44,1;69,8;51,8;63,8;100;55,6;8176;16;0,14
01.01.2013;56;39,7;85,2;53,2;62,5;99,1;55,5;15626;18,9;0,48
01.01.2013;54;35,7;66,4;54,6;71,6;69,7;55,3;23895;13,6;0,14
01.01.2013;62;31,3;52,2;43,8;93;32;55,2;31715;23,7;0,08
01.01.2013;52;55,9;27,9;43;73,5;48,6;55;23845;10,2;0,12
01.01.2013;57;30,5;92,5;27,7;99;31,9;54,9;8747;15,9;0,37
01.01.2013;54;48,1;70,1;50,8;62,8;38,3;54,8;30144;15;0,27
01.01.2013;55;50,9;67,6;53,9;56,6;50,6;54,7;36299;21,6;0,23
01.01.2013;53;32,1;32,5;39,6;99,9;;54,5;17404;22,7;0,01
01.01.2013;54;52;31,2;62,9;56;;54,5;50095;18,7;0,09
01.01.2013;53;53,7;62,6;63,1;45,1;44,5;54,4;17916;10,2;0,22
01.01.2013;47;47,5;31,5;35,9;87;38,6;54,4;6178;6,6;0,16
01.01.2013;48;48,9;80,9;50,5;58,8;35,3;54,4;18529;16,6;0,37
01.01.2013;58;35,7;53,4;54,3;73,3;41,7;54;17713;13;0,1
01.01.2013;58;53,1;60,9;56,5;51,5;32,8;53,7;33062;39,3;0,2
01.01.2013;13;58;29,6;56,1;52;65,3;53,7;9586;7,3;0,13
01.01.2013;67;42,2;73,5;40,4;74,3;39,7;53,6;27545;4,1;0,19
01.01.2013;;33;82,7;44,8;76,2;45,8;53,6;11964;13,1;0,22
01.01.2013;53;37,9;77,4;38,9;79,2;41,8;53,6;20925;13,5;0,29
01.01.2013;61;36,2;95,3;42,5;73,1;32,4;53,5;15668;15;0,39
01.01.2013;53;48,3;36;44,2;72,5;;53,2;62468;13,6;0,13
01.01.2013;39;56,4;24,6;65,7;45,5;44;53,2;31891;11,9;0,07
01.01.2013;45;43,3;25,2;41,3;81;63,3;53,2;25674;16,9;0,09
01.01.2013;55;48,8;50,3;55,8;57;33,6;53,1;17612;10,7;0,05
01.01.2013;25;57,7;32;55,6;48,9;80,7;53,1;17200;5;0,07
01.01.2013;57;37,3;69,7;40,2;78,1;44,1;53;22616;16;0,29
01.01.2013;30;47,5;86,1;49,7;49,1;100;52,9;12062;14,6;0,21
01.01.2013;56;40,5;47,1;45,1;74,2;58,5;52,9;23280;16,3;0,06
01.01.2013;54;37,1;89,8;23,2;87,8;64,2;52,8;12551;17,3;0,24
01.01.2013;58;41,5;66,6;48,6;65,8;41,3;52,8;27703;14,7;0,21
01.01.2013;52;48,3;54,9;33;72,4;81,1;52,3;26467;31,2;0,16
01.01.2013;52;37,7;76,2;40,9;73,2;31,8;52,1;11512;14,9;0,33
01.01.2013;52;33,1;87;30;85,4;42,7;52,1;14260;14;0,4
01.01.2013;31;59,5;23,6;55,7;46,4;69,6;52;23144;7,8;0,09
01.01.2013;50;38,4;27,4;45,2;79,9;31,8;51,9;83236;29,9;0,09
01.01.2013;27;37,9;77;30;76,9;98,7;51,7;9990;5;0,18
01.01.2013;54;34,5;52,4;33,2;88,7;;51,6;13216;17,4;0,19
01.01.2013;26;46,3;64,5;38,9;63,4;82,9;51,5;25294;24,6;0,16
01.01.2013;54;43;77,3;36;69,7;42;51,5;14708;22,5;0,14
01.01.2013;54;33,2;74,1;38,1;78,1;37,1;51,3;17755;18,8;0,28
01.01.2013;31;45,3;53,9;32,4;73,8;63,1;51,1;37917;27,6;0,16
01.01.2013;51;29,1;62,8;32,5;90,3;33,5;51,1;20626;22;0,12
01.01.2013;47;46,4;47,2;58,3;49,3;45,5;50,9;50657;21,4;0,09
01.01.2013;53;51,7;28,4;30,1;78,8;;50,9;6753;5,5;0,07
01.01.2013;;50,7;39,5;59,8;43,7;49,2;50,5;23977;24,4;0,04
01.01.2013;54;44,8;69,7;46,7;56,3;38,4;50,5;25295;16,4;0,23
01.01.2013;48;63;24,5;65,7;30,2;40;50,5;81402;14,6;0,04
01.01.2013;54;34;88;40,9;64,2;76,6;50,3;29787;18,9;0,28
01.01.2013;50;38,8;52,8;29,9;82,9;31,6;50,2;21908;10,9;0,24
01.01.2013;67;44,3;86,3;46,7;52,4;29,1;50,2;34651;20,5;0,25
01.01.2013;54;38,6;64,3;40,5;68,8;34,5;50;28856;42;0,19
01.01.2013;56;30;37,3;41,6;76,6;97,7;49,7;19262;15,9;0,1
01.01.2013;63;31,9;66,8;27,1;87,9;;49,6;27756;14,8;0,17
01.01.2013;44;32,6;46,8;32,2;85,2;40;49,5;16306;22,8;0,23
01.01.2013;56;48,1;36,6;28;77,1;30;49,4;20541;12;0,16
01.01.2013;52;49;26,4;40,9;65,7;;49,3;27526;11,6;0,11
01.01.2013;49;40,8;61;25,9;79,6;28,9;49,2;2218;8;0,14
01.01.2013;55;40,9;54;26,1;80,4;;49;32474;70,4;0,13
01.01.2013;52;38,7;73,7;37,5;64,8;46,4;49;18815;13,6;0,3
01.01.2013;60;40,8;58,1;41,4;63,1;43;49;36733;26,3;0,15
01.01.2013;53;56,4;32,9;35,6;59,8;;48,9;15408;8,5;0,14
01.01.2013;30;36,2;32,9;40,2;73;66,8;48,9;6671;15;0,16
01.01.2013;54;31,9;84,1;34,3;71,5;48,9;48,8;12938;15,8;0,33
01.01.2013;48;37,3;82,2;43,7;55,9;63,2;48,8;20771;30,1;0,26
01.01.2013;58;29,6;68,9;27,7;85,5;30,7;48,8;14992;14,7;0,28
01.01.2013;55;39,3;72,4;41,1;61,3;35,2;48,8;12050;14,8;0,28
01.01.2013;;36,6;56,3;26,5;81,8;36,3;48,6;16130;12,1;0,13
01.01.2013;50;37,9;74,4;30,5;72,1;37,4;48,6;20174;15,2;0,29
01.01.2013;51;35,2;64;41,8;64,1;53,6;48,5;10015;7,1;0,28
01.01.2013;;48,3;33,4;50,6;48,6;56,1;48,2;24774;11,6;0,14
01.01.2013;26;24,9;51,2;22,5;94,3;66;48;5287;18,2;0,12
01.01.2013;53;53,9;29,1;42,6;52,9;40,4;48;24313;9,2;0,17
01.01.2013;54;41,3;25,8;22,6;87,1;29,9;48;7867;11,8;0,07
01.01.2013;;31,1;76,5;31,8;74,9;35,3;47,9;22193;24,5;0,23
01.01.2013;37;35,8;61,5;46,4;55,6;79,7;47,9;6631;12;0,26
01.01.2013;;46,2;27,7;39,6;59,7;77,1;47,7;;;
01.01.2013;50;35;88,4;39,9;55,7;60;47,3;20851;20,7;0,27
01.01.2013;51;37,5;19;22,4;89,1;48;47,3;7326;4,6;0,05
01.01.2013;56;33,8;58,5;35,5;64,8;100;47,1;12346;30,3;0,16
01.01.2013;44;35,7;30,5;34,3;74,9;44;46,9;29991;17,4;0,11
01.01.2013;35;44,8;55,9;50,2;44;40,8;46,9;13855;19,4;0,04
01.01.2013;50;48,7;33,1;27;69,7;;46,9;15286;5,7;0,14
01.01.2013;54;33;83,7;32,5;66,5;34,9;46,7;14541;13,4;0,35
01.01.2013;56;20,2;65,9;33,7;82,7;30,6;46,7;17581;21,5;0,11
01.01.2013;47;46,3;50,7;40,6;52,1;42,4;46,6;25668;19;0,19
01.01.2013;60;33,3;57,6;29,7;73,9;41,4;46,4;31861;9,3;0,15
01.01.2013;55;27,6;83,2;30,5;72,8;29,4;46,2;9454;17,2;0,38
01.01.2013;59;39;47,1;35,7;62,8;37,3;;30538;12,3;0,1
01.01.2013;55;27,3;45,3;27,9;83,1;37,4;;5495;12,6;0,22
01.01.2013;57;32,5;68,1;38,2;60,2;39,8;;23347;13,1;0,23
01.01.2013;50;45,3;38,6;39,5;51,3;46,3;;32175;12,2;0,11
01.01.2013;58;33,5;57;18,4;85,2;;;35609;32,6;0,1
01.01.2013;43;63,5;50,3;48,1;19,7;70,1;;30822;7,7;0,2
01.01.2013;44;50,8;28;46;44,6;50,6;;25779;22,2;0,07
01.01.2013;29;44,2;25,3;39,2;53,3;35,5;;15529;7,9;0,1
01.01.2013;50;40,1;41;21,2;76,4;33,8;;18539;15,1;0,26
01.01.2013;59;27,3;49,9;23,2;77,5;34,2;;10901;18,3;0,13
01.01.2013;58;39,5;58;35,4;51,2;77,3;;20488;22,1;0,1
01.01.2013;61;20;57,9;22,6;89,7;44,1;;2958;13,4;0,17
01.01.2013;39;47,1;30,9;48,7;39,3;98,7;;24365;20,3;0,09
01.01.2013;49;38,2;56,6;54,5;33,7;54,8;;7576;22,4;0,1
01.01.2013;62;32,5;46;33,4;71,4;30,9;;47491;12,2;0,1
01.01.2013;60;24,8;66,6;23,2;81,1;49,9;;11628;15,3;0,25
01.01.2013;49;35;49;18,7;74,6;45,2;;36146;53,9;0,09
01.01.2013;57;45,4;36,2;40,1;46,8;31,3;;33119;19,9;0,07
01.01.2013;;28,3;48,4;41,9;63,8;38,6;;26420;16,4;0,12
01.01.2013;54;36,6;88,7;17,9;71,6;38,2;;18209;16,9;0,39
01.01.2013;54;32,6;58,5;35,6;64,5;51,9;;10930;59,1;0,12
01.01.2013;;33,5;59;39,8;62,3;31,4;;27139;18,8;0,18
01.01.2013;;39,2;22;27,7;72,7;50,1;;14290;7,9;0,02
01.01.2013;58;29,7;68,3;29,2;72;34,8;;46208;17,8;0,21
01.01.2013;58;36,3;56,3;25,1;73,8;31,6;;28327;38,9;0,12
01.01.2013;;34,7;42;30,5;60,1;39,9;;;;
01.01.2013;47;18,3;56,8;26,7;75,1;;;25036;29,8;0,18
01.01.2013;30;29,9;65,3;41,5;47,7;78,5;;8605;11,6;0,15
01.01.2013;34;16,2;58,4;11,9;92,5;28,7;;4408;13,7;0,26
01.01.2013;;49,4;32,6;17,5;62;43,6;;;;
01.01.2013;15;44,2;16,1;45,3;39;72,4;;9928;17,5;0
01.01.2013;;44,7;27,3;43,7;39,4;52,1;;24043;15,8;0,14
01.01.2013;52;20,4;52,8;22,3;79,2;37,9;;4488;14,6;0,08
01.01.2013;;36,4;54,4;27,3;57,5;56,6;;27227;16,2;0,12
01.01.2013;28;39,5;62,4;25,6;51,7;99,4;;1283;5,6;0,22
01.01.2013;29;20,9;18,8;10,6;100;59,6;;7801;7,3;0,07
01.01.2013;33;45,5;20,1;44,1;44,4;44;;10221;13,5;0,05
01.01.2013;55;24;55,6;35,3;61;41,6;;26640;28,3;0,19
01.01.2013;28;37,8;64,4;31,8;44,4;84,4;;20300;53,6;0,18
01.01.2013;56;42,8;31,2;22,6;66,8;;;11381;8,4;0,08
01.01.2013;60;28,3;71;26,8;66,2;41,1;;11623;11,1;0,12
01.01.2013;53;37,3;62,2;35,8;47,1;42,8;;28341;16,5;0,17
01.01.2013;54;34,9;23,9;26,5;69,5;35,8;;36108;15,7;0,06
01.01.2013;53;40,4;30,8;45,8;45,2;31,1;;29885;14,1;0,05
01.01.2013;57;28,8;85,4;30,9;54,8;37,2;;18600;20,3;0,21
01.01.2013;;32,6;19,7;42;48,4;98,9;;31424;21,5;0,1
01.01.2013;56;28,6;65,1;38,3;49,8;98,4;;23321;18,6;0,09
01.01.2013;45;34,7;58,3;42,1;41,8;39,4;;30726;24,2;0,14
01.01.2013;54;39,4;51,3;37,2;44,8;44,6;;27387;20,7;0,16
01.01.2013;57;33;44,8;19,4;70,9;30,4;;26576;38,4;0,08
01.01.2013;54;25,6;78,2;30,6;59,3;54,9;;23819;26,1;0,32
01.01.2013;32;34,4;52;26,8;50,1;73,7;;16099;24,2;0,17
01.01.2013;55;30,2;59,1;29,8;54,3;65;;15064;14,4;0,18
01.01.2013;51;34,6;65,4;41,2;39,8;42,2;;22064;25,9;0,26
01.01.2013;16;47,3;19,9;33,1;45,6;52,7;;8327;14,9;0,01
01.01.2013;55;22;86,8;29,6;54,8;37,2;;27930;20;0,44
01.01.2013;46;41,3;48,4;25,3;52,1;47,7;;29743;13,3;0,1
01.01.2013;27;39,6;27,2;49,6;31,5;99;;12646;16,6;0,05
01.01.2013;46;34,2;57,5;27,7;50,8;45,2;;17381;13,9;0,09
01.01.2013;54;27,6;69,2;37;47;58,9;;33391;35,8;0,17
01.01.2013;48;51,7;20,9;46,8;26,5;44,9;;27095;15,3;0,03
01.01.2013;53;31,5;47,8;35;48,9;96,6;;21849;23;0,08
01.01.2013;35;19;19,6;9,8;97,1;31,1;;9303;9,9;0,04
01.01.2013;60;23,5;52,4;34,5;59,6;29,7;;16667;11,9;0,07
01.01.2013;51;42,5;40,5;29,7;50;32,6;;25742;13;0,11
01.01.2013;55;33,7;86,4;34,6;39,6;31;;12695;19,8;0,39
01.01.2013;66;11,4;59,9;28;71;74,4;;13960;25,9;0,08
01.01.2013;53;32,1;44,6;27;62,5;35,6;;24444;23,8;0,08
01.01.2013;60;36,3;35,7;24,2;61;38,2;;58618;24,3;0,05
01.01.2013;60;26,1;36,2;21,1;76;39;;33370;72,5;0,05
01.01.2013;53;35,9;43,2;20,4;63,6;38,2;;39838;46,1;0,08
01.01.2013;52;31,5;30,2;21,7;70,4;;;24418;20,2;0,11
01.01.2013;56;19,6;48,5;14,3;82,2;33,6;;18135;25,8;0,09
01.01.2013;55;22,3;84,8;29,1;55,6;43;;17142;21,1;0,21
01.01.2013;27;44,8;71,4;32,4;34,2;65,5;;26419;52;0,27
01.01.2013;48;23,8;63,1;21,7;64,3;34,9;;9252;19,2;0,18
01.01.2013;55;27,6;70,3;25,7;53,8;31,6;;9567;19,5;0,22
01.01.2013;46;25,6;50,4;14,9;72,1;35,4;;12520;35,5;0,08
01.01.2013;57;27,4;47,5;20,3;63,5;35,1;;21428;67,8;0,08
01.01.2013;50;35,4;36,7;33,9;48,1;38,4;;11506;25;0,07
01.01.2013;52;30,8;29,8;32;55,8;;;26769;19;0,05
01.01.2013;48;34,7;36,6;14,9;65,1;34,7;;20713;10,8;0,18
01.01.2013;34;34,9;20,8;25,5;52,9;98;;34550;16;0,05
01.01.2013;51;22,2;54,2;25,8;64,4;32,8;;36731;18,4;0,14
01.01.2013;47;27,1;34,2;24,2;64,1;31;;22578;16,8;0,09
01.01.2013;54;28;87,1;23,8;52,2;48,1;;17940;17,9;0,3
01.01.2013;48;36,7;48,3;32,9;42,4;54,3;;38675;46,3;0,13
01.01.2013;37;43,4;20,7;37,9;31,3;76,1;;38191;12,8;0,06
01.01.2013;67;28,4;46,8;25,3;54,6;99,8;;3879;4,6;
01.01.2013;51;47,5;21,9;21,6;47,1;45,4;;2872;3,3;0,07
01.01.2013;42;29,7;48,9;15,6;63,9;36,1;;35487;37,4;0,12
01.01.2013;46;28;75,9;28,8;50,2;42,8;;12830;18,8;0,3
01.01.2013;56;34,4;37,6;27,4;53,9;35,1;;85532;22,9;0,07
01.01.2013;;36,1;28,1;20,5;57,2;34,5;;;;
01.01.2013;54;28,9;24,9;14,9;72,1;34,1;;12470;15,2;0,03
01.01.2013;56;21,1;70,5;29;49,8;72,9;;23508;21,9;0,18
01.01.2013;55;37,5;31,3;28;53,2;30,8;;29336;16,3;0,01
01.01.2013;52;18,6;67,3;19,6;67,3;75,5;;22210;12,7;0,16
01.01.2013;51;28,7;51,2;21,9;62,1;45,3;;16841;43,2;0,08
01.01.2013;62;22,6;36,3;23,4;66,2;40,4;;67552;66;0,06
01.01.2013;42;38,5;27,8;44,4;37,2;27,9;;30850;18,6;0,1
01.01.2013;56;32;45,7;24;51,9;34,7;;28296;13;0,15
01.01.2013;46;19,3;89,4;20,1;58,2;33,4;;12613;17,6;0,38
01.01.2013;62;34,7;50,3;26,2;42;28,1;;51438;13;0,15
01.01.2013;50;23,6;50;17,1;62,6;;;35308;16,1;0,11
01.01.2013;57;42,4;26;9,3;61;;;7086;8,3;0,02
01.01.2013;29;45,1;24,9;34,2;32,3;41,3;;18162;8,2;0,09
01.01.2013;61;22,9;62;15,1;57,6;29,6;;10441;11;0,25
01.01.2013;48;22;59;13,8;59,3;;;19646;29,1;0,1
01.01.2013;57;19,7;71;10,3;63,4;40,2;;35889;8,4;0,21
01.01.2013;28;44;21,7;28,8;30,7;73,1;;18925;6,7;0,08
01.01.2013;52;21,1;47,7;27;53,3;38;;17866;7,7;0,1
01.01.2013;50;23,7;66,2;13,4;66;33,2;;7426;2,9;0,28
01.01.2013;59;19,4;83,3;18,9;49,6;44,2;;16606;32,8;0,43
01.01.2013;36;33,1;22,9;40,3;30,4;99,9;;21234;14,4;0,11
01.01.2013;37;27,9;23,9;32,5;48,5;43,9;;9336;19,6;0,04
01.01.2013;56;22,6;69,3;19,8;51,9;41,1;;14067;26,8;0,14
01.01.2013;44;34,8;29,2;28,8;47,6;35,7;;30533;13,6;0,11
01.01.2013;34;27,2;38,1;23,8;47,7;68,1;;30025;22,2;0,12
01.01.2013;;36,1;45,8;12;59,6;44;;24954;12,7;0,06
01.01.2013;59;35,3;33,2;30,6;39,1;36;;120986;32,3;0,07
01.01.2013;27;32,9;16,7;42,8;34,2;93;;10977;18,7;0
01.01.2013;51;30,2;27,8;30;52,9;;;15387;18,5;0,08
01.01.2013;51;33,1;24,2;17,8;52,2;43,5;;51351;16,6;0,08
01.01.2013;60;21,7;61,8;19,4;56,4;29,1;;10398;12,2;0,1
01.01.2013;55;25,3;71,5;19,5;47,4;38,8;;15805;22,3;0,15
01.01.2013;51;19,9;88;24;48,4;49,8;;12187;16,5;0,2
01.01.2013;63;17,1;44,4;16,3;68,6;34,1;;14650;26,9;0,05
01.01.2013;64;22,4;39,5;19,1;58,1;36,7;;10798;17,3;0,06
01.01.2013;58;20,8;59,5;11;69,4;;;10416;46,9;0,19
01.01.2013;65;26,9;59,7;17,6;57,4;29,5;;20584;26,8;0,12
01.01.2013;60;24,4;39;31,3;48,2;48,1;;21643;28,3;0,04
01.01.2013;;39,1;21,7;27,8;45,5;;;;;
01.01.2013;55;31,6;38,6;32,4;44,4;43,5;;28576;27,8;0,11
01.01.2013;46;19,4;32,6;16,4;65,2;32,6;;13908;18,1;0,07
01.01.2013;56;21;37;21,4;64,5;31,7;;62577;18,3;0,04
01.01.2013;56;25,6;34,4;18,3;56,3;60,6;;22958;40,6;0,06
01.01.2013;52;22,6;29,6;23,2;63,8;39,4;;47247;18;0,04
01.01.2013;45;12,8;70,2;10,5;72,3;29,2;;20161;19,1;0,23
01.01.2013;59;28,4;81;25;34,1;83,7;;18971;26,2;0,32
01.01.2013;66;25,6;35;23,9;51,2;49,3;;10045;9,5;0,04
01.01.2013;38;39,9;30,7;26,2;45,3;33;;15930;12,6;0,16
01.01.2013;;28,5;19,9;20,6;58,6;;;;;
01.01.2013;57;17,7;85,6;19,9;61,9;28,2;;10159;17;0,25
01.01.2013;50;22,5;83,7;27,3;47,4;54;;16489;25,4;0,24
01.01.2013;55;26,7;48,4;26,8;53,8;37,5;;9020;17,1;0,16
01.01.2013;50;29,9;33,9;30,6;47,1;55,8;;24550;18,3;0,07
01.01.2013;57;34,3;28,1;16,2;58,4;;;23065;10,7;0,07
01.01.2013;59;20,9;50,7;30,1;50,5;41,9;;48007;39,4;0,09
01.01.2013;41;40,3;20,1;34,5;32,6;89;;47508;15,9;0,05
01.01.2013;48;21,7;67,2;24,9;41;39;;17422;15,9;0,15
01.01.2013;48;23,3;30,7;21,9;51,1;33,4;;15799;23,3;0,14
01.01.2013;67;17,2;44,3;15,3;53,3;32,5;;5570;25,4;0,15
01.01.2013;60;20;68,4;22;47,1;30,1;;32713;30,4;0,17
01.01.2013;63;22,4;59,8;24,2;38,4;39,1;;15655;22,6;0,15
01.01.2013;54;27,2;34,9;19,7;53;28,2;;26622;17;0,07
01.01.2013;41;20,7;84,2;21,4;42,1;48,4;;8773;17,8;0,43
01.01.2013;17;30,4;15,6;13,7;45,8;70,4;;8061;18,7;0,01
01.01.2013;67;22,7;41,7;13,8;48,2;29,5;;42835;11,5;0,05
01.01.2013;55;16,3;64,2;18,8;55,1;31,7;;8397;15,7;0,2
01.01.2013;32;32,5;22,2;28;39,7;43,1;;33751;11,9;0,05
01.01.2013;42;11,3;23,8;10,2;68,4;60,2;;17791;23,7;0,01
01.01.2013;44;26;30,4;19,7;50,6;40,1;;6300;11,3;0,15
01.01.2013;41;36,6;48,2;19,1;35,1;40,3;;22401;62,7;0,12
01.01.2013;38;33,4;63,9;32,7;24,7;40,7;;13951;15,9;0,22
01.01.2013;62;19,2;73,3;19,2;37,6;66;;19101;16,8;0,15
01.01.2013;51;31;33,2;31,6;24,6;36;;137378;11,6;0,05
01.01.2013;31;25,2;27,9;26,5;38,3;84,8;;10915;9,8;0,06
01.01.2013;34;26,8;18,8;42,5;33,1;46,8;;7446;17,4;0,11
01.01.2013;55;25,7;69,2;23,9;28,1;30,8;;7653;28;0,11
01.01.2013;53;22;57,6;12,7;50,6;29,4;;9565;15,4;0,28
01.01.2013;36;21;26,1;12,1;59,4;39,3;;33172;13,6;0,07
01.01.2013;;18,6;35,2;9;67,3;;;;;
01.01.2013;51;37,2;20,1;18,8;43,3;;;33268;13,3;0,05
01.01.2013;51;21;48,7;21,1;49;39,9;;10791;17,8;0,1
01.01.2013;49;24,4;50,2;14,7;54,7;41,1;;36051;46,6;0,11
01.01.2013;56;19,2;41,4;13;58,5;37,7;;18882;30,2;0,07
01.01.2013;54;13,4;77,2;9,1;63,1;28,9;;19665;19,4;0,27
01.01.2013;50;37,5;32,6;25;35;35,7;;40325;43,7;0,09
01.01.2013;62;24,3;49,7;15,8;44,6;71,2;;9703;15,2;0,05
01.01.2013;58;21,9;56,2;20,2;40;28,5;;30572;24,9;0,06
01.01.2013;54;21,9;67,8;16,9;48,4;55,9;;20951;25,9;0,23
01.01.2013;52;17,6;44,1;19,7;51,2;32,2;;19090;18,8;0,09
01.01.2013;54;17,3;30;16,6;58,5;32,3;;19693;25,3;0,06
01.01.2013;;36,8;24,2;17,8;42,9;33,9;;;;
01.01.2013;54;26,2;43,2;21,1;50,2;36,2;;32720;18,8;0,09
01.01.2013;64;29,1;28,4;21,3;40,6;51,3;;19959;58,4;0,01
01.01.2013;61;18,2;63,7;23,7;50,3;29,8;;7828;15,9;0,22
01.01.2013;50;26,3;63;21,6;33;35,8;;15705;20,2;0,2
01.01.2013;55;31,1;80,4;25;21,6;45,4;;12063;16,6;0,38
01.01.2013;66;18,6;42,4;27,4;52,4;30,1;;10269;13;0,03
01.01.2013;57;19,5;68,4;17,5;47,2;44,8;;18340;23,8;0,21
01.01.2013;53;20,7;74,7;21,5;34,7;33,9;;24519;44,1;0,31
01.01.2013;48;17,3;28,6;17,6;66,2;32,2;;27520;26,9;0,06
01.01.2013;44;15,5;53;11,4;68,2;28,4;;15773;16,9;0,02
01.01.2013;60;17,2;40,8;14,5;62,8;32,5;;58413;15,4;0,09
01.01.2013;51;19,4;26,9;9,5;63,7;36,6;;22793;19;0,03
01.01.2013;67;23,2;39,8;18,4;54;27,9;;49292;14,1;0,07
01.01.2013;;18,6;28,1;24,2;47,5;30,9;;;;
01.01.2013;35;28,9;32,8;21,3;37,8;30,8;;52316;16,9;0,08
01.01.2014;33;94,4;65,8;98,2;99,8;91,2;94,9;2243;6,9;0,27
01.01.2014;;95,3;66,2;98,5;99,1;40,6;93,9;20152;8,9;0,25
01.01.2014;46;89;90,2;98,5;95,4;90,3;93,9;19919;11,6;0,34
01.01.2014;42;94,7;68;96,8;99,1;61,3;93,8;15596;7,8;0,22
01.01.2014;37;92,9;82;89;100;94,3;93;11074;9;0,33
01.01.2014;45;89,9;59,6;97,6;99,7;80,5;92,7;7929;8,4;0,27
01.01.2014;46;90,6;86,7;95,3;95,7;52,8;92,3;18812;11,8;0,34
01.01.2014;50;83,2;57,3;97,5;99,3;59,5;89,8;36186;16,4;0,15
01.01.2014;42;85,6;58,6;88,2;98;;87,8;14221;6,9;0,21
01.01.2014;37;84,5;91,8;88,1;90;72,3;87,5;15060;11,7;0,51
01.01.2014;50;89,5;57,6;90,5;93,5;38,7;87,4;11751;4,4;0,2
01.01.2014;52;84,8;46,4;91;95,6;;86,3;38206;10,3;0,15
01.01.2014;;86,6;68;79,1;95,6;;85,2;25055;5,9;0,28
01.01.2014;31;77,6;96,7;88,2;85;78,8;84,5;18178;14,7;0,37
01.01.2014;50;75,7;59,3;85,1;95;100;83,7;15128;3,6;0,23
01.01.2014;51;79,8;40,6;81,2;95;45,2;81;20376;6,5;0,2
01.01.2014;49;73,9;50;73;96,7;100;79,3;15172;4,8;0,17
01.01.2014;48;70;49,5;86,2;90,8;53,5;79,2;41786;9;0,16
01.01.2014;48;72,1;55,6;83,8;90,8;35,8;79,1;21424;10,2;0,19
01.01.2014;;73,6;70;81,5;84,5;45,8;78,3;66198;19,5;0,15
01.01.2014;56;70,5;90,2;77,5;84,1;46,8;77,6;26607;10,7;0,46
01.01.2014;48;70,2;34,4;76;97,1;61,9;77,1;18334;13,8;0,15
01.01.2014;;84,7;29,6;88;69,8;56,7;76,4;26199;5,7;0,1
01.01.2014;39;63,1;58,1;77,4;93,9;52,5;76;11885;13,1;0,35
01.01.2014;53;65,6;43,2;69,2;95,6;43,1;73,4;44020;11,8;0,13
01.01.2014;49;68;94,3;77,8;66,4;64,3;72,4;31592;15,5;0,34
01.01.2014;51;64,7;42,4;69;91,3;59,6;72,2;49427;17,4;0,09
